dataset,split_seed,historical_people,historical_keys,identity_axis_sd,key_axis_sd,test_people,key_draws,assumed_mean_tar_change,variance_multiplier,tail_alpha,margin,proxy_standard_error,normal_one_sided_half_width,normal_approximation_tar_power
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,96,-0.01,2.0,0.016666666666666666,0.03,0.011363742704362354,0.02418255850452269,0.3564136126326566
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,96,-0.02,1.0,0.016666666666666666,0.03,0.008035379525913777,0.017099651104988407,0.1884698748915909
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,96,-0.02,2.0,0.016666666666666666,0.03,0.011363742704362354,0.02418255850452269,0.10600573840921101
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,12,0.0,1.0,0.016666666666666666,0.03,0.017517180707064827,0.03727735292002646,0.3389095938095852
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,12,0.0,2.0,0.016666666666666666,0.03,0.024773034530471402,0.05271813806886971,0.17955793706624107
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,12,-0.01,1.0,0.016666666666666666,0.03,0.017517180707064827,0.03727735292002646,0.16199075325175522
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,12,-0.01,2.0,0.016666666666666666,0.03,0.024773034530471402,0.05271813806886971,0.0932980722365489
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,12,-0.02,1.0,0.016666666666666666,0.03,0.017517180707064827,0.03727735292002646,0.05971422007556915
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,12,-0.02,2.0,0.016666666666666666,0.03,0.024773034530471402,0.05271813806886971,0.04231958628316346
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,24,0.0,1.0,0.016666666666666666,0.03,0.012665519165486656,0.026952797698592455,0.5950637036841284
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,24,0.0,2.0,0.016666666666666666,0.03,0.017911748978327594,0.03811701204924779,0.3252142766773547
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,24,-0.01,1.0,0.016666666666666666,0.03,0.012665519165486656,0.026952797698592455,0.29151823040167374
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,24,-0.01,2.0,0.016666666666666666,0.03,0.017911748978327594,0.03811701204924779,0.15589823269749697
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,24,-0.02,1.0,0.016666666666666666,0.03,0.012665519165486656,0.026952797698592455,0.09036674637038128
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,24,-0.02,2.0,0.016666666666666666,0.03,0.017911748978327594,0.03811701204924779,0.05823635553343903
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,48,0.0,1.0,0.016666666666666666,0.03,0.009337946971095015,0.019871573548910854,0.8609621778861503
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,48,0.0,2.0,0.016666666666666666,0.03,0.013205851251243335,0.028102648818564186,0.5571214583081583
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,48,-0.01,1.0,0.016666666666666666,0.03,0.009337946971095015,0.019871573548910854,0.5054865514112755
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,48,-0.01,2.0,0.016666666666666666,0.03,0.013205851251243335,0.028102648818564186,0.2697513914988451
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,48,-0.02,1.0,0.016666666666666666,0.03,0.009337946971095015,0.019871573548910854,0.14522247373529085
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,48,-0.02,2.0,0.016666666666666666,0.03,0.013205851251243335,0.028102648818564186,0.08521785357677714
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,96,0.0,1.0,0.016666666666666666,0.03,0.007112537703718621,0.01513580196335942,0.9816847479369779
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,96,0.0,2.0,0.016666666666666666,0.03,0.010058647283488865,0.021405256413976215,0.8035757945511465
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,96,-0.01,1.0,0.016666666666666666,0.03,0.007112537703718621,0.01513580196335942,0.7529778908360225
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,96,-0.01,2.0,0.016666666666666666,0.03,0.010058647283488865,0.021405256413976215,0.44444602352808044
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,96,-0.02,1.0,0.016666666666666666,0.03,0.007112537703718621,0.01513580196335942,0.23512347931441863
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,200,96,-0.02,2.0,0.016666666666666666,0.03,0.010058647283488865,0.021405256413976215,0.12842333147149337
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,12,0.0,1.0,0.016666666666666666,0.03,0.01731652546426784,0.03685034948687809,0.34620151695803797
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,12,0.0,2.0,0.016666666666666666,0.03,0.024489265164746636,0.05211426402253143,0.18325798916924996
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,12,-0.01,1.0,0.016666666666666666,0.03,0.01731652546426784,0.03685034948687809,0.16525698848400083
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,12,-0.01,2.0,0.016666666666666666,0.03,0.024489265164746636,0.05211426402253143,0.09486793651512099
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,12,-0.02,1.0,0.016666666666666666,0.03,0.01731652546426784,0.03685034948687809,0.06050332064171854
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,12,-0.02,2.0,0.016666666666666666,0.03,0.024489265164746636,0.05211426402253143,0.04274321647462265
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,24,0.0,1.0,0.016666666666666666,0.03,0.012386517265235701,0.026359069034434857,0.6155992986639186
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,24,0.0,2.0,0.016666666666666666,0.03,0.017517180707064827,0.03727735292002646,0.3389095938095852
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,24,-0.01,1.0,0.016666666666666666,0.03,0.012386517265235701,0.026359069034434857,0.30384054185146203
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,24,-0.01,2.0,0.016666666666666666,0.03,0.017517180707064827,0.03727735292002646,0.16199075325175522
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,24,-0.02,1.0,0.016666666666666666,0.03,0.012386517265235701,0.026359069034434857,0.0932980722365489
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,24,-0.02,2.0,0.016666666666666666,0.03,0.017517180707064827,0.03727735292002646,0.05971422007556915
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,48,0.0,1.0,0.016666666666666666,0.03,0.008955874489163797,0.019058506024623896,0.8890916084649474
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,48,0.0,2.0,0.016666666666666666,0.03,0.012665519165486656,0.026952797698592455,0.5950637036841284
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,48,-0.01,1.0,0.016666666666666666,0.03,0.008955874489163797,0.019058506024623896,0.541862028726009
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,48,-0.01,2.0,0.016666666666666666,0.03,0.012665519165486656,0.026952797698592455,0.29151823040167374
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,48,-0.02,1.0,0.016666666666666666,0.03,0.008955874489163797,0.019058506024623896,0.15589823269749697
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,48,-0.02,2.0,0.016666666666666666,0.03,0.012665519165486656,0.026952797698592455,0.09036674637038128
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,96,0.0,1.0,0.016666666666666666,0.03,0.006602925625621667,0.014051324409282093,0.9921409298774229
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,96,0.0,2.0,0.016666666666666666,0.03,0.009337946971095015,0.019871573548910854,0.8609621778861503
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,96,-0.01,1.0,0.016666666666666666,0.03,0.006602925625621667,0.014051324409282093,0.8161832766562933
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,96,-0.01,2.0,0.016666666666666666,0.03,0.009337946971095015,0.019871573548910854,0.5054865514112755
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,96,-0.02,1.0,0.016666666666666666,0.03,0.006602925625621667,0.014051324409282093,0.2697513914988451
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,400,96,-0.02,2.0,0.016666666666666666,0.03,0.009337946971095015,0.019871573548910854,0.14522247373529085
