stage,dataset,split_seed,scheme,condition,exposures,model,seed,estimate,lower,upper,confidence,resamples,identity_clusters,margin,interval_within_margin,analysis
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.012499999999999999,-0.029166666666666667,0.008333333333333337,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-4.625929269271486e-19,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0031250000000000028,-0.021875,0.018749999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0031250000000000028,-0.021875,0.018749999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0031250000000000028,-0.021875,0.018749999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.01875,0.021875,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.01875,0.021875,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.01875,0.021875,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.012499999999999994,-0.025,0.05625,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.012499999999999994,-0.025,0.05625,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.012499999999999994,-0.025,0.05625,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.025,-0.025,-0.025,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.025,-0.025,-0.025,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.025,-0.025,-0.025,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.006250000000000003,-0.025,0.031249999999999993,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.006250000000000003,-0.025,0.031249999999999993,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.006250000000000003,-0.025,0.031249999999999993,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.015625,-0.025,0.0031249999999999967,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.015625,-0.025,0.0031249999999999967,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.015625,-0.025,0.0031249999999999967,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.012500000000000004,-0.03333333333333333,0.07916666666666669,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.012500000000000004,-0.03333333333333333,0.07916666666666669,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.012500000000000004,-0.03333333333333333,0.07916666666666669,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333335,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333335,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333335,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.012499999999999999,-0.03333333333333333,0.02083333333333334,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.012499999999999999,-0.03333333333333333,0.02083333333333334,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.012499999999999999,-0.03333333333333333,0.02083333333333334,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.020833333333333336,-0.025,0.09166666666666669,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.020833333333333336,-0.025,0.09166666666666669,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.020833333333333336,-0.025,0.09166666666666669,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0031250000000000028,-0.025,0.040624999999999994,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0031250000000000028,-0.025,0.040624999999999994,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0031250000000000028,-0.025,0.040624999999999994,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.006249999999999994,-0.021875,0.04374999999999999,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.006249999999999994,-0.021875,0.04374999999999999,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.006249999999999994,-0.021875,0.04374999999999999,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.006250000000000003,-0.025,0.031249999999999993,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.006250000000000003,-0.025,0.031249999999999993,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.006250000000000003,-0.025,0.031249999999999993,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-2.7755575615628915e-18,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
