dataset,scheme,split_seed,key_seed,model_seed,model,exposures,top1,chance,best_epoch,best_validation_loss,training_seconds
MOBIO,PolyProtect,91843,91909,607,mean_mlp,10,0.6291666666666667,0.03333333333333333,120,0.8086995482444763,0.7179999999971187
MOBIO,PolyProtect,91843,91909,613,single_mlp,1,0.09166666666666666,0.03333333333333333,18,0.8888051509857178,0.25
MOBIO,PolyProtect,91843,91909,613,prediction_mean,10,0.125,0.03333333333333333,18,0.8888051509857178,0
MOBIO,PolyProtect,91843,91909,613,mean_mlp,10,0.55,0.03333333333333333,120,0.8193520903587341,0.6719999999986612
FEI,IoM-GRP,91843,91901,601,single_mlp,1,0.659375,0.025,118,0.7224476933479309,2.4689999999973224
FEI,IoM-GRP,91843,91901,601,prediction_mean,10,0.915625,0.025,118,0.7224476933479309,0
FEI,IoM-GRP,91843,91901,601,mean_mlp,10,0.875,0.025,103,0.5817168354988098,3.6570000000028813
FEI,IoM-GRP,91843,91901,607,single_mlp,1,0.6875,0.025,120,0.7209600210189819,2.452999999997701
FEI,IoM-GRP,91843,91901,607,prediction_mean,10,0.95625,0.025,120,0.7209600210189819,0
FEI,IoM-GRP,91843,91901,607,mean_mlp,10,0.91875,0.025,115,0.5773557424545288,3.6719999999986612
FEI,IoM-GRP,91843,91901,613,single_mlp,1,0.671875,0.025,108,0.7177984714508057,2.4059999999990396
FEI,IoM-GRP,91843,91901,613,prediction_mean,10,0.91875,0.025,108,0.7177984714508057,0
FEI,IoM-GRP,91843,91901,613,mean_mlp,10,0.871875,0.025,113,0.5820249319076538,3.6559999999990396
FEI,IoM-GRP,91843,91907,601,single_mlp,1,0.646875,0.025,119,0.7251892685890198,2.7660000000032596
FEI,IoM-GRP,91843,91907,601,prediction_mean,10,0.8875,0.025,119,0.7251892685890198,0
FEI,IoM-GRP,91843,91907,601,mean_mlp,10,0.8875,0.025,119,0.5768805146217346,4.031999999999243
FEI,IoM-GRP,91843,91907,607,single_mlp,1,0.671875,0.025,112,0.7207767367362976,2.813000000001921
