stage,dataset,scheme,split_seed,chance,condition,exposures,model,model_seeds,identity_clusters,top1_mean,seed_sd,lower95,upper95
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_4,10,deepsets,3,26,0.5400641025641025,0.04200430263487553,0.3701923076923077,0.7019631410256407
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_8,1,single_mlp,3,26,0.1233974358974359,0.002775722448027045,0.06891025641025642,0.18269230769230768
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_8,2,mean_mlp,3,26,0.20512820512820512,0.019430057136189328,0.1201923076923077,0.2980769230769231
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_8,2,deepsets,3,26,0.18108974358974358,0.0027757224480270373,0.10897435897435898,0.26286057692307674
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_8,5,mean_mlp,3,26,0.27403846153846156,0.03466876226407682,0.15861378205128204,0.3974358974358974
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_8,5,deepsets,3,26,0.18269230769230768,0.05829017140856798,0.07532051282051282,0.3061298076923075
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_8,10,mean_mlp,3,26,0.3525641025641026,0.02817050613981884,0.19391025641025642,0.5144230769230769
bounded_validation,SCface,IoM-GRP,91843,0.038461538461538464,random_key_pool_8,10,deepsets,3,26,0.2932692307692308,0.008327167344081144,0.15865384615384615,0.4326923076923077
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,independent_unseen_keys,1,single_mlp,3,26,0.038461538461538464,0.0,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,independent_unseen_keys,2,mean_mlp,3,26,0.038461538461538464,0.0,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,independent_unseen_keys,2,deepsets,3,26,0.038461538461538464,0.0,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,independent_unseen_keys,5,mean_mlp,3,26,0.04006410256410257,0.002775722448027045,0.0,0.11858974358974358
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,independent_unseen_keys,5,deepsets,3,26,0.038461538461538464,0.0,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,independent_unseen_keys,10,mean_mlp,3,26,0.041666666666666664,0.005551444896054094,0.0,0.12179487179487179
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,independent_unseen_keys,10,deepsets,3,26,0.038461538461538464,0.0,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_1,1,single_mlp,3,26,0.6009615384615384,0.025439916452544113,0.5,0.6971153846153846
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_1,2,mean_mlp,3,26,0.7740384615384616,0.012719958226272088,0.6682692307692307,0.8669871794871795
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_1,2,deepsets,3,26,0.6410256410256411,0.03128080335888323,0.5240384615384616,0.7516025641025641
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_1,5,mean_mlp,3,26,0.782051282051282,0.023715782991905052,0.6618189102564103,0.8894230769230769
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_1,5,deepsets,3,26,0.6330128205128205,0.012099093646267236,0.4839342948717949,0.7740384615384616
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_1,10,mean_mlp,3,26,0.7596153846153846,0.04996300406448686,0.5961538461538461,0.8894631410256407
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_1,10,deepsets,3,26,0.6073717948717948,0.06821729696728449,0.42940705128205126,0.7676282051282052
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_4,1,single_mlp,3,26,0.04326923076923077,0.004807692307692308,0.0,0.12183493589743567
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_4,2,mean_mlp,3,26,0.049679487179487176,0.005551444896054094,0.0,0.1346153846153846
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_4,2,deepsets,3,26,0.038461538461538464,0.0,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_4,5,mean_mlp,3,26,0.0625,0.012719958226272072,0.0,0.16029647435897415
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_4,5,deepsets,3,26,0.23076923076923078,0.014423076923076913,0.11538461538461539,0.36217948717948717
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_4,10,mean_mlp,3,26,0.10256410256410256,0.01943005713618933,0.017628205128205128,0.21634615384615385
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_4,10,deepsets,3,26,0.28205128205128205,0.07831276745429883,0.1329727564102564,0.4423477564102562
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_8,1,single_mlp,3,26,0.05929487179487179,0.002775722448027045,0.008012820512820512,0.14262820512820512
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_8,2,mean_mlp,3,26,0.07532051282051282,0.002775722448027053,0.009615384615384616,0.16830929487179466
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_8,2,deepsets,3,26,0.10416666666666667,0.06274606394375606,0.020833333333333332,0.21153846153846154
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_8,5,mean_mlp,3,26,0.3798076923076923,0.05200314339611522,0.26278044871794876,0.5000400641025639
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_8,5,deepsets,3,26,0.28044871794871795,0.0673649024262298,0.15865384615384615,0.41189903846153825
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_8,10,mean_mlp,3,26,0.4935897435897436,0.04619722854294733,0.3621394230769231,0.6217948717948718
bounded_validation,SCface,PolyProtect,91831,0.038461538461538464,random_key_pool_8,10,deepsets,3,26,0.34294871794871795,0.07991960025507489,0.1986778846153846,0.4983974358974359
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,independent_unseen_keys,1,single_mlp,3,26,0.04006410256410257,0.019430057136189328,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,independent_unseen_keys,2,mean_mlp,3,26,0.028846153846153848,0.009615384615384616,0.0,0.08012820512820513
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,independent_unseen_keys,2,deepsets,3,26,0.03685897435897436,0.002775722448027049,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,independent_unseen_keys,5,mean_mlp,3,26,0.035256410256410256,0.005551444896054094,0.0,0.09615384615384616
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,independent_unseen_keys,5,deepsets,3,26,0.03685897435897436,0.012099093646267227,0.0,0.11057692307692307
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,independent_unseen_keys,10,mean_mlp,3,26,0.04006410256410257,0.012099093646267225,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,independent_unseen_keys,10,deepsets,3,26,0.03365384615384615,0.00832716734408114,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_1,1,single_mlp,3,26,0.655448717948718,0.028170506139818825,0.5560897435897436,0.7467948717948718
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_1,2,mean_mlp,3,26,0.7836538461538461,0.014423076923076927,0.6810897435897436,0.8717948717948718
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_1,2,deepsets,3,26,0.6666666666666666,0.020016019225635884,0.5560897435897436,0.7676282051282052
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_1,5,mean_mlp,3,26,0.8846153846153846,0.004807692307692291,0.7884615384615384,0.9599358974358975
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_1,5,deepsets,3,26,0.782051282051282,0.061818274108929164,0.6489983974358975,0.8958333333333334
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_1,10,mean_mlp,3,26,0.8669871794871795,0.034779702586876134,0.7451522435897436,0.9631410256410257
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_1,10,deepsets,3,26,0.8141025641025641,0.06667514122664973,0.6602163461538462,0.9375
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_4,1,single_mlp,3,26,0.04326923076923077,0.004807692307692308,0.0,0.11217948717948718
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_4,2,mean_mlp,3,26,0.052884615384615384,0.008327167344081138,0.004807692307692308,0.12664262820512798
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_4,2,deepsets,3,26,0.04326923076923077,0.012719958226272072,0.0,0.12343749999999978
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_4,5,mean_mlp,3,26,0.07852564102564102,0.002775722448027045,0.004807692307692308,0.18108974358974358
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_4,5,deepsets,3,26,0.28846153846153844,0.04191248984173724,0.1778846153846154,0.40548878205128186
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_4,10,mean_mlp,3,26,0.10096153846153846,0.019230769230769232,0.017628205128205128,0.21314102564102563
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_4,10,deepsets,3,26,0.32051282051282054,0.024671160766571554,0.1842548076923077,0.4584134615384611
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_8,1,single_mlp,3,26,0.09134615384615384,0.01271995822627207,0.03205128205128205,0.16826923076923078
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_8,2,mean_mlp,3,26,0.10096153846153846,0.012719958226272069,0.035256410256410256,0.1875
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_8,2,deepsets,3,26,0.049679487179487176,0.007343871306018977,0.0,0.11538461538461539
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_8,5,mean_mlp,3,26,0.4519230769230769,0.02203161391805693,0.3269230769230769,0.5673076923076923
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_8,5,deepsets,3,26,0.36217948717948717,0.027337695687871783,0.23557692307692307,0.49038461538461536
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_8,10,mean_mlp,3,26,0.5721153846153846,0.06679059610312409,0.4038060897435898,0.7243589743589743
bounded_validation,SCface,PolyProtect,91843,0.038461538461538464,random_key_pool_8,10,deepsets,3,26,0.46474358974358976,0.044671025207584446,0.3108974358974359,0.6137820512820513
