stage,dataset,split_seed,scheme,condition,exposures,model,seed,contrast,estimate,lower,upper,confidence,resamples,identity_clusters,bootstrap_seed
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,2,mean_mlp,601,reuse_minus_fresh,0.9875,0.9707291666666669,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,2,mean_mlp,607,reuse_minus_fresh,0.9625,0.9125,0.9958333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,2,mean_mlp,613,reuse_minus_fresh,0.9666666666666667,0.9166666666666666,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,2,deepsets,601,reuse_minus_fresh,0.7583333333333333,0.6207291666666669,0.8751041666666661,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,2,deepsets,607,reuse_minus_fresh,0.9125,0.8291666666666667,0.9708333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,2,deepsets,613,reuse_minus_fresh,0.8708333333333333,0.7583333333333333,0.9583333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,5,mean_mlp,601,reuse_minus_fresh,0.9541666666666667,0.9083333333333333,0.9916666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,5,mean_mlp,607,reuse_minus_fresh,0.95,0.8791666666666667,0.9958333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,5,mean_mlp,613,reuse_minus_fresh,0.95,0.8666666666666667,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,5,deepsets,601,reuse_minus_fresh,0.7166666666666667,0.5583333333333333,0.8542708333333328,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,5,deepsets,607,reuse_minus_fresh,0.8708333333333333,0.7583333333333333,0.9541666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,5,deepsets,613,reuse_minus_fresh,0.8625,0.7373958333333336,0.9666666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,mean_mlp,601,ten_minus_one,0.0,-0.03333333333333333,0.029166666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,mean_mlp,601,reuse_minus_fresh,0.925,0.8458333333333333,0.9916666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,mean_mlp,607,ten_minus_one,-0.075,-0.18333333333333332,0.008333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,mean_mlp,607,reuse_minus_fresh,0.8833333333333333,0.7666666666666667,0.9833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,mean_mlp,613,ten_minus_one,-0.0375,-0.10833333333333334,0.0,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,mean_mlp,613,reuse_minus_fresh,0.9,0.7875,0.9875,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,601,ten_minus_one,-0.3,-0.4542708333333331,-0.15833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,601,reuse_minus_fresh,0.6458333333333334,0.475,0.8,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,607,ten_minus_one,-0.1625,-0.2916666666666667,-0.058333333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.7916666666666666,0.6458333333333334,0.9125,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,-0.13333333333333333,-0.26666666666666666,-0.03333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.8333333333333334,0.7,0.9666666666666667,0.95,2000,30,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,1,single_mlp,601,reuse_minus_fresh,0.5913461538461539,0.49038461538461536,0.6875,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,1,single_mlp,607,reuse_minus_fresh,0.5528846153846154,0.44711538461538464,0.6538461538461539,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,1,single_mlp,613,reuse_minus_fresh,0.5432692307692307,0.42788461538461536,0.6490384615384616,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,2,mean_mlp,601,reuse_minus_fresh,0.7403846153846154,0.6105769230769231,0.8557692307692307,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,2,mean_mlp,607,reuse_minus_fresh,0.7211538461538461,0.5961538461538461,0.8269230769230769,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,2,mean_mlp,613,reuse_minus_fresh,0.7451923076923077,0.625,0.8461538461538461,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,2,deepsets,601,reuse_minus_fresh,0.5721153846153846,0.4373798076923079,0.7019230769230769,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,2,deepsets,607,reuse_minus_fresh,0.6346153846153846,0.5144230769230769,0.7501201923076917,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,2,deepsets,613,reuse_minus_fresh,0.6009615384615384,0.47115384615384615,0.7211538461538461,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,5,mean_mlp,601,reuse_minus_fresh,0.7548076923076923,0.6105769230769231,0.8798076923076923,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,5,mean_mlp,607,reuse_minus_fresh,0.7163461538461539,0.5721153846153846,0.8413461538461539,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,5,mean_mlp,613,reuse_minus_fresh,0.7548076923076923,0.6200721153846156,0.875,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,5,deepsets,601,reuse_minus_fresh,0.5817307692307693,0.41814903846153867,0.7307692307692307,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,5,deepsets,607,reuse_minus_fresh,0.5961538461538461,0.4423076923076923,0.7403846153846154,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,5,deepsets,613,reuse_minus_fresh,0.6057692307692307,0.4375,0.7548076923076923,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,mean_mlp,601,ten_minus_one,0.15865384615384615,0.028846153846153848,0.27884615384615385,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,mean_mlp,601,reuse_minus_fresh,0.75,0.5769230769230769,0.8942307692307693,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,mean_mlp,607,ten_minus_one,0.11057692307692307,-0.03365384615384615,0.24531249999999932,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,mean_mlp,607,reuse_minus_fresh,0.6634615384615384,0.49038461538461536,0.8125,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,mean_mlp,613,ten_minus_one,0.20673076923076922,0.07692307692307693,0.32211538461538464,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,mean_mlp,613,reuse_minus_fresh,0.7403846153846154,0.5817307692307693,0.8798076923076923,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,deepsets,601,ten_minus_one,-0.09615384615384616,-0.25961538461538464,0.0625,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,deepsets,601,reuse_minus_fresh,0.4951923076923077,0.3173076923076923,0.6682692307692307,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,deepsets,607,ten_minus_one,0.028846153846153848,-0.11538461538461539,0.17307692307692307,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.5817307692307693,0.4133413461538463,0.75,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,0.08653846153846154,-0.0673076923076923,0.23557692307692307,0.95,2000,26,91223
bounded_validation,SCface,91831,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.6298076923076923,0.4519230769230769,0.7885817307692301,0.95,2000,26,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,1,single_mlp,601,reuse_minus_fresh,0.9333333333333333,0.85,0.9916666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,1,single_mlp,607,reuse_minus_fresh,0.9583333333333334,0.9166666666666666,0.9875,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,1,single_mlp,613,reuse_minus_fresh,0.9583333333333334,0.9125,0.9916666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,2,mean_mlp,601,reuse_minus_fresh,0.9583333333333334,0.8916666666666667,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,2,mean_mlp,607,reuse_minus_fresh,0.9708333333333333,0.9291666666666667,0.9958333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,2,mean_mlp,613,reuse_minus_fresh,0.9666666666666667,0.9291666666666667,0.9958333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,2,deepsets,601,reuse_minus_fresh,0.875,0.7666666666666667,0.9583333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,2,deepsets,607,reuse_minus_fresh,0.85,0.7166666666666667,0.9541666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,2,deepsets,613,reuse_minus_fresh,0.8916666666666667,0.775,0.975,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,5,mean_mlp,601,reuse_minus_fresh,0.9416666666666667,0.8791666666666667,0.9875,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,5,mean_mlp,607,reuse_minus_fresh,0.9458333333333333,0.8875,0.9875,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,5,mean_mlp,613,reuse_minus_fresh,0.9708333333333333,0.9333333333333333,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,5,deepsets,601,reuse_minus_fresh,0.8458333333333333,0.7125,0.9541666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,5,deepsets,607,reuse_minus_fresh,0.8416666666666667,0.7083333333333334,0.9583333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,5,deepsets,613,reuse_minus_fresh,0.8666666666666667,0.75,0.9583333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,ten_minus_one,-0.058333333333333334,-0.15833333333333333,0.0125,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,reuse_minus_fresh,0.9041666666666667,0.8041666666666667,0.9833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,ten_minus_one,-0.1,-0.22083333333333333,-0.008333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,reuse_minus_fresh,0.85,0.7166666666666667,0.9666666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,ten_minus_one,-0.0125,-0.09166666666666666,0.04583333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,reuse_minus_fresh,0.9458333333333333,0.8583333333333333,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,601,ten_minus_one,-0.19166666666666668,-0.32916666666666666,-0.0625,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,601,reuse_minus_fresh,0.7666666666666667,0.6083333333333333,0.9041666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,607,ten_minus_one,-0.14166666666666666,-0.275,-0.025,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.8083333333333333,0.6666666666666666,0.9333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,-0.175,-0.32916666666666666,-0.0375,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.7708333333333334,0.6083333333333333,0.9041666666666667,0.95,2000,30,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,1,single_mlp,601,reuse_minus_fresh,0.5721153846153846,0.46634615384615385,0.6634615384615384,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,1,single_mlp,607,reuse_minus_fresh,0.6586538461538461,0.5384615384615384,0.7692307692307693,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,1,single_mlp,613,reuse_minus_fresh,0.6153846153846154,0.5192307692307693,0.7019230769230769,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,2,mean_mlp,601,reuse_minus_fresh,0.7596153846153846,0.6442307692307693,0.8557692307692307,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,2,mean_mlp,607,reuse_minus_fresh,0.7644230769230769,0.6634615384615384,0.8509615384615384,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,2,mean_mlp,613,reuse_minus_fresh,0.7403846153846154,0.6394230769230769,0.8269230769230769,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,2,deepsets,601,reuse_minus_fresh,0.6394230769230769,0.5191105769230772,0.75,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,2,deepsets,607,reuse_minus_fresh,0.6057692307692307,0.46153846153846156,0.7355769230769231,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,2,deepsets,613,reuse_minus_fresh,0.6442307692307693,0.5096153846153846,0.7644230769230769,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,5,mean_mlp,601,reuse_minus_fresh,0.8461538461538461,0.7355769230769231,0.9375,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,5,mean_mlp,607,reuse_minus_fresh,0.8509615384615384,0.7306490384615386,0.9423076923076923,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,5,mean_mlp,613,reuse_minus_fresh,0.8509615384615384,0.7403846153846154,0.9326923076923077,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,5,deepsets,601,reuse_minus_fresh,0.7836538461538461,0.6682692307692307,0.8798076923076923,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,5,deepsets,607,reuse_minus_fresh,0.6634615384615384,0.5144230769230769,0.8028846153846154,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,5,deepsets,613,reuse_minus_fresh,0.7884615384615384,0.6490384615384616,0.9038461538461539,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,ten_minus_one,0.25,0.15384615384615385,0.34615384615384615,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,mean_mlp,601,reuse_minus_fresh,0.8317307692307693,0.6923076923076923,0.9519230769230769,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,ten_minus_one,0.20192307692307693,0.13942307692307693,0.2692307692307692,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,mean_mlp,607,reuse_minus_fresh,0.8509615384615384,0.7211538461538461,0.9520432692307685,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,ten_minus_one,0.18269230769230768,0.09134615384615384,0.2548076923076923,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,mean_mlp,613,reuse_minus_fresh,0.7980769230769231,0.6730769230769231,0.9038461538461539,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,deepsets,601,ten_minus_one,0.23557692307692307,0.14423076923076922,0.3269230769230769,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,deepsets,601,reuse_minus_fresh,0.8317307692307693,0.6875,0.9471153846153846,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,deepsets,607,ten_minus_one,0.052884615384615384,-0.07692307692307693,0.16346153846153846,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,deepsets,607,reuse_minus_fresh,0.7163461538461539,0.5576923076923077,0.8606971153846148,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,deepsets,613,ten_minus_one,0.1875,0.11057692307692307,0.2644230769230769,0.95,2000,26,91223
bounded_validation,SCface,91843,PolyProtect,random_key_pool_1,10,deepsets,613,reuse_minus_fresh,0.7932692307692307,0.6346153846153846,0.9182692307692307,0.95,2000,26,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.6,0.5166666666666667,0.6833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.4875,0.4,0.575,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.575,0.475,0.6666666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,2,mean_mlp,601,reuse_minus_fresh,0.7833333333333333,0.6958333333333333,0.8666666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,2,mean_mlp,607,reuse_minus_fresh,0.7458333333333333,0.6416666666666667,0.8416666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,2,mean_mlp,613,reuse_minus_fresh,0.8458333333333333,0.7708333333333334,0.9125,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,2,deepsets,601,reuse_minus_fresh,0.5833333333333334,0.48333333333333334,0.6833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,2,deepsets,607,reuse_minus_fresh,0.6708333333333333,0.5375,0.7916666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,2,deepsets,613,reuse_minus_fresh,0.6208333333333333,0.5,0.7333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,5,mean_mlp,601,reuse_minus_fresh,0.8875,0.8041666666666667,0.9583333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,5,mean_mlp,607,reuse_minus_fresh,0.8416666666666667,0.7333333333333333,0.9375,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,5,mean_mlp,613,reuse_minus_fresh,0.9291666666666667,0.8458333333333333,0.9833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,5,deepsets,601,reuse_minus_fresh,0.775,0.6625,0.8792708333333328,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,5,deepsets,607,reuse_minus_fresh,0.8,0.675,0.9042708333333328,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,5,deepsets,613,reuse_minus_fresh,0.6791666666666667,0.5208333333333334,0.8166666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.30416666666666664,0.21666666666666667,0.39166666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.8875,0.7666666666666667,0.9875,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.32916666666666666,0.24166666666666667,0.4166666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.8291666666666667,0.7083333333333334,0.9416666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.3416666666666667,0.25833333333333336,0.4209374999999994,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.9041666666666667,0.7958333333333333,0.9833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,ten_minus_one,0.0625,-0.07916666666666666,0.20833333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.6458333333333334,0.48739583333333353,0.8083333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,ten_minus_one,0.30833333333333335,0.2,0.4083333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.8083333333333333,0.675,0.9291666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,613,ten_minus_one,0.0625,-0.07916666666666666,0.2001041666666661,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.6416666666666667,0.4832291666666669,0.7916666666666666,0.95,2000,30,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.20192307692307693,0.1201923076923077,0.2980769230769231,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.16346153846153846,0.09603365384615406,0.23557692307692307,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.23076923076923078,0.13942307692307693,0.3317307692307692,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,2,mean_mlp,601,reuse_minus_fresh,0.28846153846153844,0.18269230769230768,0.41346153846153844,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,2,mean_mlp,607,reuse_minus_fresh,0.2980769230769231,0.19230769230769232,0.41346153846153844,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,2,mean_mlp,613,reuse_minus_fresh,0.2980769230769231,0.1875,0.4230769230769231,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,2,deepsets,601,reuse_minus_fresh,0.25,0.14903846153846154,0.3605769230769231,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,2,deepsets,607,reuse_minus_fresh,0.2548076923076923,0.14903846153846154,0.375,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,2,deepsets,613,reuse_minus_fresh,0.27403846153846156,0.15865384615384615,0.3942307692307692,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,5,mean_mlp,601,reuse_minus_fresh,0.2980769230769231,0.16826923076923078,0.4375,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,5,mean_mlp,607,reuse_minus_fresh,0.33653846153846156,0.19230769230769232,0.4855769230769231,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,5,mean_mlp,613,reuse_minus_fresh,0.3125,0.17307692307692307,0.46153846153846156,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,5,deepsets,601,reuse_minus_fresh,0.25,0.125,0.3798076923076923,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,5,deepsets,607,reuse_minus_fresh,0.1971153846153846,0.0673076923076923,0.33653846153846156,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,5,deepsets,613,reuse_minus_fresh,0.30288461538461536,0.16346153846153846,0.4519230769230769,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.125,0.014423076923076924,0.2403846153846154,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.3269230769230769,0.1778846153846154,0.49038461538461536,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.20673076923076922,0.10096153846153846,0.3125,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.3701923076923077,0.21634615384615385,0.5288461538461539,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.15384615384615385,0.052764423076923285,0.25961538461538464,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.38461538461538464,0.22596153846153846,0.5528846153846154,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,ten_minus_one,0.057692307692307696,-0.07211538461538461,0.17800480769230703,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.25961538461538464,0.11538461538461539,0.41346153846153844,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,ten_minus_one,0.08173076923076923,-0.02403846153846154,0.1971153846153846,0.95,2000,26,91223
bounded_validation,SCface,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.24519230769230768,0.10564903846153867,0.3942307692307692,0.95,2000,26,91223
