stage,dataset,split_seed,scheme,condition,exposures,model,seed,estimate,lower,upper,confidence,resamples,identity_clusters,margin,interval_within_margin,analysis
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.01666666666666667,-0.029166666666666667,0.07916666666666669,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.01666666666666667,-0.029166666666666667,0.07916666666666669,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.003124999999999997,-0.025,0.046874999999999986,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.003124999999999997,-0.025,0.046874999999999986,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.003124999999999997,-0.025,0.046874999999999986,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.025,0.0375,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.025,0.0375,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-2.7755575615628915e-18,-0.025,0.0375,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0125,-0.025,0.006249999999999997,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0125,-0.025,0.006249999999999997,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.0125,-0.025,0.006249999999999997,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.01875,-0.025,-0.0062499999999999995,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.01875,-0.025,-0.0062499999999999995,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.01875,-0.025,-0.0062499999999999995,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-2.7755575615628915e-18,-0.025,0.05,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.025000000000000005,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.025000000000000005,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.025000000000000005,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.03333333333333333,0.04166666666666665,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,1.3877787807814458e-18,-0.03333333333333333,0.041666666666666664,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,1.3877787807814458e-18,-0.03333333333333333,0.041666666666666664,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,1.3877787807814458e-18,-0.03333333333333333,0.041666666666666664,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.03333333333333331,-0.03333333333333333,0.10000000000000003,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.03333333333333331,-0.03333333333333333,0.10000000000000003,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.03333333333333331,-0.03333333333333333,0.10000000000000003,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.06666666666666668,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.033333333333333305,-0.03333333333333333,0.10000000000000003,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.033333333333333305,-0.03333333333333333,0.10000000000000003,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.033333333333333305,-0.03333333333333333,0.10000000000000003,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.00625,-0.021875,0.04374999999999999,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
